[ 170s ] thds: 16 tps: 6427.19 qps: 6427.19 (r/w/o: 6427.19/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 180s ] thds: 16 tps: 14975.15 qps: 14975.15 (r/w/o: 14975.15/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 190s ] thds: 16 tps: 7362.11 qps: 7362.11 (r/w/o: 7362.11/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 200s ] thds: 16 tps: 6936.82 qps: 6936.82 (r/w/o: 6936.82/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 210s ] thds: 16 tps: 6210.34 qps: 6210.34 (r/w/o: 6210.34/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 220s ] thds: 16 tps: 14888.72 qps: 14888.72 (r/w/o: 14888.72/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 230s ] thds: 16 tps: 6573.66 qps: 6573.66 (r/w/o: 6573.66/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 240s ] thds: 16 tps: 8474.44 qps: 8474.44 (r/w/o: 8474.44/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 250s ] thds: 16 tps: 6619.27 qps: 6619.27 (r/w/o: 6619.27/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 260s ] thds: 16 tps: 7809.78 qps: 7809.78 (r/w/o: 7809.78/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 270s ] thds: 16 tps: 8113.67 qps: 8113.67 (r/w/o: 8113.67/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 280s ] thds: 16 tps: 4514.35 qps: 4514.35 (r/w/o: 4514.35/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 290s ] thds: 16 tps: 4370.73 qps: 4370.73 (r/w/o: 4370.73/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 300s ] thds: 16 tps: 4880.03 qps: 4880.03 (r/w/o: 4880.03/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
SQL statistics:
    queries performed:
        read:                            2194203
        write:                           0
        other:                           0
        total:                           2194203
    transactions:                        2194203 (7311.95 per sec.)
    queries:                             2194203 (7311.95 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0842s
    total number of events:              2194203

Latency (ms):
         min:                                    0.07
         avg:                                    2.19
         max:                                 1312.33
         95th percentile:                        0.00
         sum:                              4799608.16

Threads fairness:
    events (avg/stddev):           137137.6875/1829.42
    execution time (avg/stddev):   299.9755/0.02

